text,span_text,span_start,span_end,pii_type,span_label
"Hello,

Just a quick update: Customer reported the following: Michael Zhang

Thanks,
Ben",Michael Zhang,62,75,PERSON,0.15
"Hi team,

Michael Zhang was provided earlier as part of verification.

Regards,
Alice",Michael Zhang,10,23,PERSON,0.15
"Dear Customer,

For onboarding we require John Doe.

Sincerely,
Support",John Doe,42,50,PERSON,0.1
"Dear Customer,

Customer reported the following: Michael Zhang

Sincerely,
Support",Michael Zhang,49,62,PERSON,0.15
"Hi team,

Customer reported the following: Michael Zhang

Regards,
Alice",Michael Zhang,43,56,PERSON,0.15
"Dear Customer,

We discussed this in yesterday's meeting. Your details are Michael Zhang.

Sincerely,
Support",Michael Zhang,75,88,PERSON,0.15
"Dear Customer,

John Doe was provided earlier as part of verification.

Sincerely,
Support",John Doe,16,24,PERSON,0.1
"Hi team,

Customer reported the following: Sarah Patel

Regards,
Alice",Sarah Patel,43,54,PERSON,0.12
"Hi team,

Michael Zhang was provided earlier as part of verification.

Regards,
Alice",Michael Zhang,10,23,PERSON,0.15
"Greetings,

For onboarding we require Michael Zhang.

Cheers,
Admin",Michael Zhang,38,51,PERSON,0.15
"Hi team,

Below is the item you requested: John Doe

Regards,
Alice",John Doe,43,51,PERSON,0.1
"Dear Customer,

Customer reported the following: Sarah Patel

Sincerely,
Support",Sarah Patel,49,60,PERSON,0.12
"Hello,

Just a quick update: We logged the identifier Michael Zhang for account review.

Thanks,
Ben",Michael Zhang,54,67,PERSON,0.15
"Dear Customer,

For onboarding we require Michael Zhang.

Sincerely,
Support",Michael Zhang,42,55,PERSON,0.15
"Hello,

Just a quick update: We logged the identifier Sarah Patel for account review.

Thanks,
Ben",Sarah Patel,54,65,PERSON,0.12
"Dear Customer,

Here is the update for this week. Your details are John Doe.

Sincerely,
Support",John Doe,67,75,PERSON,0.1
"Dear Customer,

Michael Zhang was provided earlier as part of verification.

Sincerely,
Support",Michael Zhang,16,29,PERSON,0.15
"Greetings,

Let me know your thoughts. Your details are Sarah Patel.

Cheers,
Admin",Sarah Patel,56,67,PERSON,0.12
"Greetings,

For onboarding we require Michael Zhang.

Cheers,
Admin",Michael Zhang,38,51,PERSON,0.15
"Hello,

Just a quick update: Michael Zhang was provided earlier as part of verification.

Thanks,
Ben",Michael Zhang,29,42,PERSON,0.15
"Hello,

Just a quick update: We logged the identifier Michael Zhang for account review.

Thanks,
Ben",Michael Zhang,54,67,PERSON,0.15
"Dear Customer,

Below is the item you requested: Michael Zhang

Sincerely,
Support",Michael Zhang,49,62,PERSON,0.15
"Hello,

Just a quick update: Below is the item you requested: John Doe

Thanks,
Ben",John Doe,62,70,PERSON,0.1
"Hello,

Just a quick update: We logged the identifier Michael Zhang for account review.

Thanks,
Ben",Michael Zhang,54,67,PERSON,0.15
"Hello,

Just a quick update: Michael Zhang was provided earlier as part of verification.

Thanks,
Ben",Michael Zhang,29,42,PERSON,0.15
"Hello,

Just a quick update: We discussed this in yesterday's meeting. Your details are Michael Zhang.

Thanks,
Ben",Michael Zhang,88,101,PERSON,0.15
"Hi team,

We logged the identifier Michael Zhang for account review.

Regards,
Alice",Michael Zhang,35,48,PERSON,0.15
"Hi team,

Customer reported the following: John Doe

Regards,
Alice",John Doe,43,51,PERSON,0.1
"Dear Customer,

For onboarding we require Sarah Patel.

Sincerely,
Support",Sarah Patel,42,53,PERSON,0.12
"Dear Customer,

Michael Zhang was provided earlier as part of verification.

Sincerely,
Support",Michael Zhang,16,29,PERSON,0.15
"Hello,

Just a quick update: Let me know your thoughts. Your details are John Doe.

Thanks,
Ben",John Doe,73,81,PERSON,0.1
"Dear Customer,

Below is the item you requested: Michael Zhang

Sincerely,
Support",Michael Zhang,49,62,PERSON,0.15
"Hello,

Just a quick update: Michael Zhang was provided earlier as part of verification.

Thanks,
Ben",Michael Zhang,29,42,PERSON,0.15
"Hi team,

We discussed this in yesterday's meeting. Your details are John Doe.

Regards,
Alice",John Doe,69,77,PERSON,0.1
"Greetings,

Below is the item you requested: Michael Zhang

Cheers,
Admin",Michael Zhang,45,58,PERSON,0.15
"Greetings,

Michael Zhang was provided earlier as part of verification.

Cheers,
Admin",Michael Zhang,12,25,PERSON,0.15
"Greetings,

Sarah Patel was provided earlier as part of verification.

Cheers,
Admin",Sarah Patel,12,23,PERSON,0.12
"Hello,

Just a quick update: Let me know your thoughts. Your details are John Doe.

Thanks,
Ben",John Doe,73,81,PERSON,0.1
"Hi team,

Customer reported the following: Sarah Patel

Regards,
Alice",Sarah Patel,43,54,PERSON,0.12
"Hello,

Just a quick update: Let me know your thoughts. Your details are John Doe.

Thanks,
Ben",John Doe,73,81,PERSON,0.1
"Greetings,

Customer reported the following: John Doe

Cheers,
Admin",John Doe,45,53,PERSON,0.1
"Dear Customer,

Michael Zhang was provided earlier as part of verification.

Sincerely,
Support",Michael Zhang,16,29,PERSON,0.15
"Greetings,

Below is the item you requested: Sarah Patel

Cheers,
Admin",Sarah Patel,45,56,PERSON,0.12
"Greetings,

Customer reported the following: Michael Zhang

Cheers,
Admin",Michael Zhang,45,58,PERSON,0.15
"Hi team,

Thank you for reaching out. Your details are Michael Zhang.

Regards,
Alice",Michael Zhang,55,68,PERSON,0.15
"Greetings,

Sarah Patel was provided earlier as part of verification.

Cheers,
Admin",Sarah Patel,12,23,PERSON,0.12
"Greetings,

Below is the item you requested: Michael Zhang

Cheers,
Admin",Michael Zhang,45,58,PERSON,0.15
"Hi team,

We logged the identifier Sarah Patel for account review.

Regards,
Alice",Sarah Patel,35,46,PERSON,0.12
"Greetings,

We logged the identifier Sarah Patel for account review.

Cheers,
Admin",Sarah Patel,37,48,PERSON,0.12
"Hello,

Just a quick update: We logged the identifier Sarah Patel for account review.

Thanks,
Ben",Sarah Patel,54,65,PERSON,0.12
"Hi team,

Michael Zhang was provided earlier as part of verification.

Regards,
Alice",Michael Zhang,10,23,PERSON,0.15
"Greetings,

For onboarding we require Sarah Patel.

Cheers,
Admin",Sarah Patel,38,49,PERSON,0.12
"Hi team,

Below is the item you requested: Michael Zhang

Regards,
Alice",Michael Zhang,43,56,PERSON,0.15
"Hello,

Just a quick update: Customer reported the following: Michael Zhang

Thanks,
Ben",Michael Zhang,62,75,PERSON,0.15
"Greetings,

Sarah Patel was provided earlier as part of verification.

Cheers,
Admin",Sarah Patel,12,23,PERSON,0.12
"Hello,

Just a quick update: Here is the update for this week. Your details are Sarah Patel.

Thanks,
Ben",Sarah Patel,80,91,PERSON,0.12
"Dear Customer,

For onboarding we require Sarah Patel.

Sincerely,
Support",Sarah Patel,42,53,PERSON,0.12
"Hi team,

Please review the attached documents. Your details are Michael Zhang.

Regards,
Alice",Michael Zhang,65,78,PERSON,0.15
"Greetings,

We discussed this in yesterday's meeting. Your details are Michael Zhang.

Cheers,
Admin",Michael Zhang,71,84,PERSON,0.15
"Greetings,

Below is the item you requested: Michael Zhang

Cheers,
Admin",Michael Zhang,45,58,PERSON,0.15
"Greetings,

Customer reported the following: John Doe

Cheers,
Admin",John Doe,45,53,PERSON,0.1
"Hello,

Just a quick update: Below is the item you requested: John Doe

Thanks,
Ben",John Doe,62,70,PERSON,0.1
"Hello,

Just a quick update: Michael Zhang was provided earlier as part of verification.

Thanks,
Ben",Michael Zhang,29,42,PERSON,0.15
"Hi team,

We logged the identifier John Doe for account review.

Regards,
Alice",John Doe,35,43,PERSON,0.1
"Greetings,

For onboarding we require Sarah Patel.

Cheers,
Admin",Sarah Patel,38,49,PERSON,0.12
"Hi team,

John Doe was provided earlier as part of verification.

Regards,
Alice",John Doe,10,18,PERSON,0.1
"Dear Customer,

Customer reported the following: John Doe

Sincerely,
Support",John Doe,49,57,PERSON,0.1
"Greetings,

Thank you for reaching out. Your details are Sarah Patel.

Cheers,
Admin",Sarah Patel,57,68,PERSON,0.12
"Greetings,

Michael Zhang was provided earlier as part of verification.

Cheers,
Admin",Michael Zhang,12,25,PERSON,0.15
"Greetings,

Customer reported the following: Michael Zhang

Cheers,
Admin",Michael Zhang,45,58,PERSON,0.15
"Hi team,

Below is the item you requested: Sarah Patel

Regards,
Alice",Sarah Patel,43,54,PERSON,0.12
"Hello,

Just a quick update: We logged the identifier John Doe for account review.

Thanks,
Ben",John Doe,54,62,PERSON,0.1
"Hello,

Just a quick update: Michael Zhang was provided earlier as part of verification.

Thanks,
Ben",Michael Zhang,29,42,PERSON,0.15
"Hi team,

We discussed this in yesterday's meeting. Your details are John Doe.

Regards,
Alice",John Doe,69,77,PERSON,0.1
"Hi team,

Below is the item you requested: John Doe

Regards,
Alice",John Doe,43,51,PERSON,0.1
"Dear Customer,

Please review the attached documents. Your details are Sarah Patel.

Sincerely,
Support",Sarah Patel,71,82,PERSON,0.12
"Greetings,

John Doe was provided earlier as part of verification.

Cheers,
Admin",John Doe,12,20,PERSON,0.1
"Dear Customer,

For onboarding we require Michael Zhang.

Sincerely,
Support",Michael Zhang,42,55,PERSON,0.15
"Hello,

Just a quick update: For onboarding we require Michael Zhang.

Thanks,
Ben",Michael Zhang,55,68,PERSON,0.15
"Dear Customer,

Please review the attached documents. Your details are Michael Zhang.

Sincerely,
Support",Michael Zhang,71,84,PERSON,0.15
"Dear Customer,

Customer reported the following: Sarah Patel

Sincerely,
Support",Sarah Patel,49,60,PERSON,0.12
"Greetings,

Thank you for reaching out. Your details are John Doe.

Cheers,
Admin",John Doe,57,65,PERSON,0.1
"Greetings,

Let me know your thoughts. Your details are Sarah Patel.

Cheers,
Admin",Sarah Patel,56,67,PERSON,0.12
"Dear Customer,

Below is the item you requested: Michael Zhang

Sincerely,
Support",Michael Zhang,49,62,PERSON,0.15
"Hello,

Just a quick update: Below is the item you requested: Sarah Patel

Thanks,
Ben",Sarah Patel,62,73,PERSON,0.12
"Hi team,

For onboarding we require John Doe.

Regards,
Alice",John Doe,36,44,PERSON,0.1
"Hi team,

For onboarding we require Michael Zhang.

Regards,
Alice",Michael Zhang,36,49,PERSON,0.15
"Dear Customer,

Below is the item you requested: Michael Zhang

Sincerely,
Support",Michael Zhang,49,62,PERSON,0.15
"Dear Customer,

Below is the item you requested: Sarah Patel

Sincerely,
Support",Sarah Patel,49,60,PERSON,0.12
"Dear Customer,

Below is the item you requested: Michael Zhang

Sincerely,
Support",Michael Zhang,49,62,PERSON,0.15
"Greetings,

For onboarding we require Michael Zhang.

Cheers,
Admin",Michael Zhang,38,51,PERSON,0.15
"Greetings,

Michael Zhang was provided earlier as part of verification.

Cheers,
Admin",Michael Zhang,12,25,PERSON,0.15
"Hello,

Just a quick update: Michael Zhang was provided earlier as part of verification.

Thanks,
Ben",Michael Zhang,29,42,PERSON,0.15
"Hi team,

Customer reported the following: John Doe

Regards,
Alice",John Doe,43,51,PERSON,0.1
"Hi team,

Below is the item you requested: Michael Zhang

Regards,
Alice",Michael Zhang,43,56,PERSON,0.15
"Greetings,

We logged the identifier Sarah Patel for account review.

Cheers,
Admin",Sarah Patel,37,48,PERSON,0.12
"Hello,

Just a quick update: For onboarding we require Sarah Patel.

Thanks,
Ben",Sarah Patel,55,66,PERSON,0.12
"Dear Customer,

We discussed this in yesterday's meeting. Your details are John Doe.

Sincerely,
Support",John Doe,75,83,PERSON,0.1
"Dear Customer,

Below is the item you requested: Sarah Patel

Sincerely,
Support",Sarah Patel,49,60,PERSON,0.12
"Hi team,

For onboarding we require Sarah Patel.

Regards,
Alice",Sarah Patel,36,47,PERSON,0.12
"Dear Customer,

For onboarding we require Sarah Patel.

Sincerely,
Support",Sarah Patel,42,53,PERSON,0.12
"Hi team,

Michael Zhang was provided earlier as part of verification.

Regards,
Alice",Michael Zhang,10,23,PERSON,0.15
"Dear Customer,

Customer reported the following: Sarah Patel

Sincerely,
Support",Sarah Patel,49,60,PERSON,0.12
"Hello,

Just a quick update: John Doe was provided earlier as part of verification.

Thanks,
Ben",John Doe,29,37,PERSON,0.1
"Greetings,

We logged the identifier Michael Zhang for account review.

Cheers,
Admin",Michael Zhang,37,50,PERSON,0.15
"Greetings,

Below is the item you requested: Sarah Patel

Cheers,
Admin",Sarah Patel,45,56,PERSON,0.12
"Dear Customer,

Below is the item you requested: Sarah Patel

Sincerely,
Support",Sarah Patel,49,60,PERSON,0.12
"Hello,

Just a quick update: For onboarding we require John Doe.

Thanks,
Ben",John Doe,55,63,PERSON,0.1
"Dear Customer,

Sarah Patel was provided earlier as part of verification.

Sincerely,
Support",Sarah Patel,16,27,PERSON,0.12
"Hi team,

Customer reported the following: Sarah Patel

Regards,
Alice",Sarah Patel,43,54,PERSON,0.12
"Hello,

Just a quick update: Below is the item you requested: Michael Zhang

Thanks,
Ben",Michael Zhang,62,75,PERSON,0.15
"Hello,

Just a quick update: Thank you for reaching out. Your details are Sarah Patel.

Thanks,
Ben",Sarah Patel,74,85,PERSON,0.12
"Dear Customer,

We logged the identifier Sarah Patel for account review.

Sincerely,
Support",Sarah Patel,41,52,PERSON,0.12
"Hi team,

Sarah Patel was provided earlier as part of verification.

Regards,
Alice",Sarah Patel,10,21,PERSON,0.12
"Greetings,

Sarah Patel was provided earlier as part of verification.

Cheers,
Admin",Sarah Patel,12,23,PERSON,0.12
"Dear Customer,

Let me know your thoughts. Your details are Michael Zhang.

Sincerely,
Support",Michael Zhang,60,73,PERSON,0.15
"Hi team,

Let me know your thoughts. Your details are Sarah Patel.

Regards,
Alice",Sarah Patel,54,65,PERSON,0.12
"Hi team,

Below is the item you requested: Sarah Patel

Regards,
Alice",Sarah Patel,43,54,PERSON,0.12
"Hello,

Just a quick update: Customer reported the following: John Doe

Thanks,
Ben",John Doe,62,70,PERSON,0.1
"Dear Customer,

Michael Zhang was provided earlier as part of verification.

Sincerely,
Support",Michael Zhang,16,29,PERSON,0.15
"Hello,

Just a quick update: For onboarding we require John Doe.

Thanks,
Ben",John Doe,55,63,PERSON,0.1
"Greetings,

For onboarding we require John Doe.

Cheers,
Admin",John Doe,38,46,PERSON,0.1
"Hi team,

We logged the identifier Michael Zhang for account review.

Regards,
Alice",Michael Zhang,35,48,PERSON,0.15
"Hi team,

Customer reported the following: John Doe

Regards,
Alice",John Doe,43,51,PERSON,0.1
"Hi team,

For onboarding we require John Doe.

Regards,
Alice",John Doe,36,44,PERSON,0.1
"Dear Customer,

Below is the item you requested: Michael Zhang

Sincerely,
Support",Michael Zhang,49,62,PERSON,0.15
"Hello,

Just a quick update: Sarah Patel was provided earlier as part of verification.

Thanks,
Ben",Sarah Patel,29,40,PERSON,0.12
"Dear Customer,

Below is the item you requested: John Doe

Sincerely,
Support",John Doe,49,57,PERSON,0.1
"Greetings,

We logged the identifier Sarah Patel for account review.

Cheers,
Admin",Sarah Patel,37,48,PERSON,0.12
"Hello,

Just a quick update: We discussed this in yesterday's meeting. Your details are John Doe.

Thanks,
Ben",John Doe,88,96,PERSON,0.1
"Hi team,

Below is the item you requested: John Doe

Regards,
Alice",John Doe,43,51,PERSON,0.1
"Dear Customer,

Sarah Patel was provided earlier as part of verification.

Sincerely,
Support",Sarah Patel,16,27,PERSON,0.12
"Dear Customer,

Michael Zhang was provided earlier as part of verification.

Sincerely,
Support",Michael Zhang,16,29,PERSON,0.15
"Hi team,

Below is the item you requested: John Doe

Regards,
Alice",John Doe,43,51,PERSON,0.1
"Greetings,

Sarah Patel was provided earlier as part of verification.

Cheers,
Admin",Sarah Patel,12,23,PERSON,0.12
"Greetings,

Please review the attached documents. Your details are John Doe.

Cheers,
Admin",John Doe,67,75,PERSON,0.1
"Hi team,

Customer reported the following: Sarah Patel

Regards,
Alice",Sarah Patel,43,54,PERSON,0.12
"Hello,

Just a quick update: Below is the item you requested: Sarah Patel

Thanks,
Ben",Sarah Patel,62,73,PERSON,0.12
"Greetings,

We logged the identifier Michael Zhang for account review.

Cheers,
Admin",Michael Zhang,37,50,PERSON,0.15
"Dear Customer,

For onboarding we require Sarah Patel.

Sincerely,
Support",Sarah Patel,42,53,PERSON,0.12
"Hi team,

Below is the item you requested: Michael Zhang

Regards,
Alice",Michael Zhang,43,56,PERSON,0.15
"Hi team,

Here is the update for this week. Your details are John Doe.

Regards,
Alice",John Doe,61,69,PERSON,0.1
"Dear Customer,

Customer reported the following: Sarah Patel

Sincerely,
Support",Sarah Patel,49,60,PERSON,0.12
"Hello,

Just a quick update: Below is the item you requested: John Doe

Thanks,
Ben",John Doe,62,70,PERSON,0.1
"Dear Customer,

Sarah Patel was provided earlier as part of verification.

Sincerely,
Support",Sarah Patel,16,27,PERSON,0.12
"Dear Customer,

Customer reported the following: Michael Zhang

Sincerely,
Support",Michael Zhang,49,62,PERSON,0.15
"Hi team,

Customer reported the following: Sarah Patel

Regards,
Alice",Sarah Patel,43,54,PERSON,0.12
"Dear Customer,

Customer reported the following: John Doe

Sincerely,
Support",John Doe,49,57,PERSON,0.1
"Dear Customer,

Below is the item you requested: John Doe

Sincerely,
Support",John Doe,49,57,PERSON,0.1
"Hello,

Just a quick update: Thank you for reaching out. Your details are Michael Zhang.

Thanks,
Ben",Michael Zhang,74,87,PERSON,0.15
"Hi team,

Below is the item you requested: Sarah Patel

Regards,
Alice",Sarah Patel,43,54,PERSON,0.12
"Hi team,

Below is the item you requested: Michael Zhang

Regards,
Alice",Michael Zhang,43,56,PERSON,0.15
"Greetings,

Customer reported the following: Sarah Patel

Cheers,
Admin",Sarah Patel,45,56,PERSON,0.12
"Hello,

Just a quick update: John Doe was provided earlier as part of verification.

Thanks,
Ben",John Doe,29,37,PERSON,0.1
"Greetings,

We logged the identifier Sarah Patel for account review.

Cheers,
Admin",Sarah Patel,37,48,PERSON,0.12
"Greetings,

Below is the item you requested: John Doe

Cheers,
Admin",John Doe,45,53,PERSON,0.1
"Hello,

Just a quick update: For onboarding we require Sarah Patel.

Thanks,
Ben",Sarah Patel,55,66,PERSON,0.12
"Hi team,

Customer reported the following: Michael Zhang

Regards,
Alice",Michael Zhang,43,56,PERSON,0.15
"Greetings,

Below is the item you requested: John Doe

Cheers,
Admin",John Doe,45,53,PERSON,0.1
"Greetings,

We logged the identifier John Doe for account review.

Cheers,
Admin",John Doe,37,45,PERSON,0.1
"Hi team,

Thank you for reaching out. Your details are Sarah Patel.

Regards,
Alice",Sarah Patel,55,66,PERSON,0.12
